review_id,aspect,opinion_word,aspect_sentiment
23034865871,hydrated,happy,positive
23034865871,skin,hydrated,positive
23034865871,product,overhyped,neutral
9671729756,product,love,positive
9671729756,skin,clear,positive
20533505972,toner,great,positive
1418149710,result,natural,positive
1418149710,bottle,last,neutral
6324079348,light,natural,positive
6324079348,scrub,affordable,positive
5586188256,product,love,positive
5586188256,product,other,neutral
2767692549,skin,sensitive,negative
2767692549,job,good,positive
2767692549,result,major,neutral
2767692549,exfoliant,gentle,positive
2767692549,product,other,neutral
8191948944,touch,nice,positive
8191948944,circle,dark,neutral
12299825994,skin,sensitive,negative
1672683798,product,love,positive
1672683798,day,few,neutral
1672683798,glow,love,positive
1113218392,smell,sunscreen,neutral
30477385322,fan,big,neutral
30477385322,oil,facial,neutral
30477385322,oil,good-,positive
30477385322,ingredient,like,positive
30477385322,fishy,little,neutral
30477385322,oil,other,neutral
25341699896,influenster,complimentary,positive
25341699896,packaging,great,positive
25341699896,issue,only,neutral
7749803803,spot,brighten,positive
7749803803,spot,dark,neutral
7749803803,stuff,love,positive
7749803803,line,entire,neutral
7749803803,line,flawless,positive
7749803803,cleanser,creamy,positive
7749803803,product,recommend,positive
23696078627,success,more,neutral
2448519537,bump,little,neutral
2448519537,bump,white,negative
2448519537,skin,sensitive,positive
2448519537,texture,balm,neutral
2448519537,face,entire,neutral
2448519537,product,scented,neutral
20481603753,skin,oily,negative
2327290150,scent,pleasant,positive
2327290150,price--,hefty,neutral
1512123047,skin,oily,negative
1512123047,breakout,full,neutral
9371041096,product,fresh,positive
9371041096,smell,waxy,neutral
9371041096,acne,cystic,neutral
9371041096,exfoliate,standard,neutral
11664861765,scent,love,negative
5109980951,moisturizer,best,positive
5109980951,face,irritate,positive
5429296567,seulement,tonique,neutral
5429296567,pas,grand,positive
5429296567,tonique,choisir,neutral
5429296567,achat,avant,neutral
5429296567,pour,cest,neutral
1437615248,review,good,positive
902497850,color,beautiful,positive
902497850,luxurious,heavy,negative
902497850,product,nice,positive
902497850,pump,felt-,neutral
902497850,face,full,neutral
902497850,mascara,more,neutral
902497850,cleanse,double,neutral
902497850,cleanser,regular,neutral
902497850,cleanser,staple,neutral
902497850,ingredient,solid,positive
902497850,skin,dry,negative
902497850,flake,dry,negative
902497850,texture,light,positive
902497850,factor,larger,neutral
31135133411,genius,algenist,neutral
31135133411,area,acne,negative
31135133411,area,prone,neutral
31135133411,bottle,love,positive
31135133411,scent,pleasant,positive
31135133411,breakout,little,neutral
31135133411,product,like,positive
31135133411,product,algenist,neutral
31135133411,formula,clean,positive
31135133411,acid,salicylic,neutral
31135133411,formula,cleanest,neutral
32897920106,smell,disgusting,negative
32897920106,size,mini,neutral
32897920106,bottle,big,neutral
5153596994,henriksen,ole,neutral
5153596994,item,adore,positive
5153596994,item,many,neutral
5153596994,henriksen,ole,neutral
5153596994,weather,cooler,neutral
5153596994,smell,enjoy,positive
5153596994,face,clean,positive
5153596994,minute,for-,neutral
5153596994,influenster,complimentary,positive
24436351062,thing,only,neutral
24436351062,thing,good,positive
24436351062,product,other,neutral
22329341597,product,love,positive
22329341597,period,short,neutral
22329341597,quality,higher,neutral
22329341597,plastic,hard,negative
22329341597,product,amazing,positive
7231227160,skin,oilycombo,neutral
7231227160,skin,oily,negative
7231227160,routine,consistent,neutral
7231227160,routine,hate,negative
7231227160,layer,much,neutral
7231227160,step,moisturizerfinal,neutral
7231227160,skin,soft,positive
2364437739,cleanser,love,positive
2364437739,texture,nice,positive
1710359720,fan,huge,positive
1710359720,cleanser,facial,neutral
1710359720,label,flammable,neutral
1710359720,texture,overall,neutral
1710359720,texture,thick,negative
2515857948,sample,deluxe,neutral
2515857948,time,few,neutral
2515857948,skin,combo,neutral
2515857948,skin,fair,positive
28630289246,coverage,great,positive
22891494368,skin,sensitive,negative
22891494368,product,new,neutral
22891494368,reaction,good,positive
22891494368,wash,typical,neutral
2055063360,pore,large,neutral
2055063360,quality,pore,neutral
2055063360,week,long,neutral
2055063360,effects-,positive,positive
22653200416,smell,love,positive
5856204820,dewy,nice,positive
5091974109,month,few,neutral
5091974109,size,smaller,neutral
5091974109,weather,hot,neutral
5091974109,face,normal,neutral
5091974109,part,oily,negative
5091974109,look,wet,neutral
5091974109,powder,little,neutral
5091974109,skin,great,positive
5091974109,jar,small,neutral
5091974109,size,full,neutral
5091974109,skin,dry,negative
5091974109,product,unusable,neutral
5091974109,user,tretinoin,neutral
5091974109,skin,dry,negative
5091974109,patch,dry,negative
5091974109,skin,oily,negative
5091974109,skin,dry,negative
26735400647,pore,clog,neutral
26735400647,water,good,positive
7257004055,product,love,positive
7257004055,product,amazing,positive
7257004055,moisturize,super,positive
7257004055,guide,gross,negative
7257004055,issue,only,neutral
7257004055,near,unbearable,neutral
7257004055,glow,nice,positive
7257004055,formula,dark,neutral
7257004055,veil,slight,neutral
7257004055,shade,nice,positive
7257004055,shade,lasting,neutral
1337553703,greasy,little,neutral
1337553703,heat.i,humid,neutral
1337553703,heat.i,hot,neutral
1337553703,foundation,light,positive
1337553703,moisturizer,tinted,neutral
1337553703,errand,quick,neutral
34826637732,sensation,delicious,positive
34826637732,sensation,exquisite,neutral
34826637732,moisturizer,delicious,positive
34826637732,sample,larger,neutral
34826637732,exquicity,top,positive
1600828970,product,like,positive
1600828970,consistency,thick,negative
1600828970,step,last,neutral
1600828970,glow,nice,positive
1600828970,option,best,positive
1600828970,moisture,much,neutral
1964992441,product,like,positive
1964992441,head,occasional,neutral
1964992441,head,white,negative
1651660295,mask,good,positive
1651660295,ingredient,questionable,negative
1651660295,exfoliant,physical,neutral
1651660295,run,long,neutral
1651660295,day,few,neutral
11323571870,difference,big,neutral
11323571870,eye,super,positive
11323571870,eye,puffy,negative
1837366678,serum,scented,neutral
1837366678,cosmetic,many,neutral
1837366678,god,awful,negative
1837366678,brand,other,neutral
22523173179,thing,bad,negative
22523173179,good,expensive,negative
11165642771,cleanse,double,neutral
11165642771,skin,sensitive,negative
11165642771,skin,acne,negative
11165642771,skin,prone,neutral
11165642771,step,first,neutral
11165642771,massage,minute,neutral
1670831871,gel,watery,negative
1670831871,smell,neutral,neutral
1677530451,sample,deluxe,neutral
1677530451,moisturizer,better,positive
1677530451,skin,oily,negative
8708263913,skin,irritate,positive
8708263913,moisturizer,new,neutral
8708263913,moisturizer,fave,positive
8708263913,pic,first,neutral
8708263913,relief,much,neutral
8708263913,skin,dry,negative
7171719154,result,much,neutral
7171719154,acne,bad,negative
7171719154,skin,dull,negative
27537277783,moisturizer,light,positive
27537277783,cream,most,neutral
27537277783,cream,heavy,negative
27537277783,product,other,neutral
27537277783,scoop,singular,neutral
27537277783,way,long,neutral
27537277783,ingredient,stellar,neutral
27537277783,ingredient,luxurious,positive
6002557609,dermalogica,love,positive
1938033871,wash,new,neutral
1938033871,skin,sensitive,negative
1938033871,skin,smoother,positive
1938033871,breakout,minimal,neutral
2288718624,thing,great,positive
2288718624,scent,love,positive
2288718624,flake,dry,negative
31525621152,result,outstanding,positive
31525621152,skin,oily,negative
27383335458,product,good,positive
27383335458,mins,full,neutral
27383335458,wound,open,neutral
27383335458,claim,most,neutral
27383335458,skin,brighter,positive
27383335458,skin,oily,negative
2391252875,agreement,much,neutral
2391252875,version,new,neutral
1313705058,head,white,negative
1313705058,skin,sensitive,negative
1313705058,skin,prone,neutral
1313705058,skin,combo,neutral
1313705058,item,first,neutral
1313705058,moisturizer,light,positive
1313705058,skin,dry,negative
1319885897,expression,facial,neutral
1319885897,product,similar,neutral
1328805673,job,ok,positive
2776930416,job,great,positive
2776930416,pore,clear,positive
2776930416,skin,sensitive,negative
2776930416,pack,small,neutral
2776930416,mask,great,positive
2776930416,skin,clear,positive
2776930416,skin,sentive,neutral
1220013223,method,double,neutral
987140092,eye,older,neutral
987140092,retinol,enough,neutral
5145752438,consistency,like,positive
2821949959,skin,dry,negative
2821949959,fragrance,like,negative
2821949959,scent,strong,positive
2136391675,product,ok,positive
2136391675,eye,dry,negative
2136391675,feel,tight,negative
2136391675,cream,prefer,neutral
2136391675,cream,inky,neutral
5493771640,use,regular,neutral
5493771640,spots-,dark,neutral
1314155022,product,love,positive
1314155022,packaging,beautiful,positive
1314155022,skincare,love,positive
1314155022,smell,strong,positive
1314155022,liquid,strange,negative
1314155022,thing,only,neutral
1314155022,look,soft,positive
1314155022,look,diffused,neutral
1314155022,benefit,more,neutral
5570507046,head,white,negative
5213360068,smell,like,positive
5213360068,skin,irritate,negative
5213360068,skin,sensitive,negative
12148742504,moisturizer,many,neutral
12148742504,moisturizer,cheaper,neutral
12148742504,product,more,neutral
2488061110,thing,good,positive
2488061110,acid,hyaluronic,neutral
2488061110,ray,uvb,neutral
2488061110,ray,uvb,neutral
2488061110,ray,typical,neutral
2488061110,ray,harmful,neutral
2488061110,skin,oily,negative
2488061110,burn,slight,neutral
2488061110,sunscreen,favorite,negative
2488061110,skin,oily,negative
1455612280,formula,emollient,neutral
1455612280,formula,creamy,positive
1455612280,tag,expensive,negative
1455612280,cream,separate,neutral
1455612280,oil,essential,neutral
1455612280,mint,like,positive
1455612280,oil,orange,neutral
1455612280,oil,friendly,negative
1455612280,area,sensitive,negative
1455612280,eye,under,neutral
1455612280,application,second,neutral
1455612280,try,third,neutral
1455612280,ingredient,unnecessary,neutral
1455612280,cream,lovely,positive
5742835157,product,enjoy,positive
5742835157,use,first,neutral
5742835157,use,few,neutral
11334360681,toner,favourite,neutral
11334360681,face,fresh,positive
11404221731,user,longtime,neutral
11404221731,option,wonderful,positive
11404221731,product,best,positive
1408442950,skin,oily,negative
6451314733,sunscreen,favorite,positive
23928286720,issue,only,neutral
23928286720,time,long,neutral
23928286720,moisturizer,scented,neutral
23928286720,look,younger,neutral
23928286720,product,great,positive
5956257594,minute,few,neutral
5956257594,head,black,neutral
6018030223,one,better,positive
6018030223,size,different,neutral
7651579576,congestion,mild,positive
7651579576,smell,horrid,negative
2429541976,sample,deluxe,neutral
2429541976,smell,like,positive
2429541976,breakout,horrific,negative
2429541976,face,entire,neutral
2429541976,breakout,worst,negative
2429541976,care,good,positive
2429541976,thing,only,neutral
2429541976,thing,new,neutral
2429541976,use,single,neutral
2429541976,time,next,neutral
2006792540,deal,real,neutral
2006792540,forehead,outer,neutral
5060164185,texture,like,positive
5060164185,minute,only,neutral
8583662454,product,potent,neutral
8583662454,skin,fresh,positive
1352934031,time,first,neutral
1352934031,formula,concentrated,neutral
1352934031,serum,intense,positive
1352934031,form,clear,positive
1352934031,texture,smoother,positive
1352934031,basis,daily,neutral
1352934031,area,concentrated,neutral
1352934031,product,prefer,neutral
6744987127,product,fun,positive
6744987127,product,awesome,positive
6744987127,layer,great,positive
9476121067,spot,dark,neutral
9476121067,team,dark,neutral
9476121067,result,quick,neutral
9476121067,canvas,clean,positive
1291483093,smell,love,positive
1291483093,skin,irritate,positive
1291483093,step,first,neutral
1666190603,rosacea,prone,neutral
1666190603,cleanser,best,positive
1666190603,effectiveness,extreme,neutral
1666190603,gentleness,extreme,neutral
1666190603,effect,full,neutral
1666190603,hand,heavy,negative
1666190603,deal,good,positive
1666190603,range,lower,negative
1666190603,lot,whole,neutral
1666190603,deal,huge,positive
1666190603,basis,daily,neutral
1666190603,smell,chemical,neutral
5445355290,face,burn,neutral
5445355290,moisturizer,nice,positive
5445355290,moisturizer,thick,negative
1322768862,serum,gifted,neutral
1322768862,mom,new,neutral
1322768862,skin,plump,positive
1322768862,skin,dry,negative
1322768862,line,fine,positive
2073036156,face,dry,negative
2073036156,moisturizer,good,positive
2073036156,skin,dry,negative
2073036156,texture,nice,positive
2073036156,smell,pleasant,positive
2073036156,version,smaller,neutral
10059345357,consistency,love,positive
10059345357,paste,black,neutral
10059345357,bit,little,neutral
10059345357,skin,brighter,positive
1339896646,round,extra,neutral
1339896646,year,dry,negative
1339896646,oil,facial,neutral
1339896646,month,cooler,neutral
1339896646,slick,much,neutral
1339896646,spot,random,neutral
1339896646,patch,dry,negative
1339896646,idea,fantastic,positive
1339896646,barrier,moisturizing,positive
1339896646,barrier,protective,neutral
1339896646,skin,flaky,negative
1339896646,application,feminine,neutral
1339896646,application,thick,negative
1339896646,idea,love,positive
1339896646,applicator,easy,positive
25490534293,barrier,damaged,negative
25490534293,skin,oily,negative
25490534293,face,soft,positive
25490534293,skin,clogged,negative
25490534293,skin,prone,neutral
1355430667,product,good,positive
1482970538,feeling,mixed,neutral
1482970538,line,drunk,negative
1482970538,moisturizer,love,positive
1482970538,scent,nice,positive
1482970538,skin,hydrated,positive
1482970538,thing,only,neutral
1482970538,product,much,neutral
24266136378,spot,few,neutral
24266136378,spot,dark,neutral
24266136378,work,much,neutral
24266136378,texture,uneven,neutral
32329677924,product,good,positive
32329677924,skin,sensitive,negative
32329677924,smell,strong,positive
11034536392,skin,dry,negative
11034536392,skin,sensitive,negative
11034536392,skin,smoother,positive
11034536392,sign,good,positive
11034536392,spot,dry,negative
11034536392,foundation,lightweight,positive
11034536392,foundation,cleaner,positive
11034536392,thing,only,neutral
10431392811,review,positive,positive
10431392811,quality,only,neutral
2091528162,serum,popular,positive
2091528162,formula,love,positive
2091528162,result,immediate,neutral
2091528162,use,first,neutral
2091528162,skin,radiant,positive
2091528162,skin,hydrated,positive
6034242744,stuff,other,neutral
6034242744,skin,supple,positive
1619604766,peel,daily,neutral
1619604766,skin,oily,negative
1619604766,product,other,neutral
1343231593,ear,double,neutral
1343231593,loop,unnecessary,neutral
1343231593,cheek,mid,neutral
1343231593,time,whole,neutral
1343231593,list,key,neutral
1343231593,note,positive,positive
1343231593,push,constant,neutral
1343231593,skin,soft,positive
1343231593,easy,other,neutral
1343231593,mask,single,neutral
1343231593,face,entire,neutral
24019503122,gift,free,positive
24019503122,finish,oily,negative
24019503122,reason,only,neutral
24019503122,cream,prefer,neutral
24019503122,cream,ultra,neutral
24019503122,cream,facial,neutral
5322282847,routine,entire,neutral
5322282847,expectation,high,neutral
5322282847,texture,nice,positive
5322282847,texture,foamy,positive
5322282847,complaint,tiny,neutral
5322282847,skin,combo,neutral
5322282847,cleanser,deep,neutral
1197614915,skin,normalcombo,neutral
1197614915,line,fine,positive
1197614915,packaging,love,positive
1197614915,weight,great,positive
1197614915,pump,smooth,positive
1197614915,texture,creamy,positive
1197614915,product,other,neutral
1197614915,formula,gentle,positive
1197614915,sensitivity,little,neutral
1197614915,kind,new,neutral
1197614915,skin,radiant,positive
22033851594,skin,soft,positive
22033851594,serums,other,neutral
6773121478,way,long,neutral
6773121478,aha,first,neutral
6773121478,acid,salicylic,neutral
6773121478,purchase,great,positive
6773121478,year,first,neutral
6773121478,product,other,neutral
6773121478,product,other,neutral
22086241551,wash,gentle,positive
22086241551,exfoliator,gentle,positive
22086241551,cleanser,like,negative
22086241551,cleanser,smelly,neutral
22086241551,skin,dry,negative
22086241551,product,recommend,positive
22086241551,cleansersexfoliator,like,positive
22086241551,cleansersexfoliator,gentle,positive
22086241551,smell,nice,positive
8594314942,smell,weird,negative
8594314942,cleanser,average,neutral
8304508737,cleanser,love,positive
8304508737,face,clear,positive
8304508737,skin,smooth,positive
7144454958,result,noticeable,positive
7144454958,skin,dry,negative
7144454958,serum,moisturizing,positive
7144454958,complexion,overall,neutral
7144454958,review,other,neutral
7144454958,skin,sensitive,negative
7144454958,skin,breakout,negative
7144454958,skin,prone,neutral
5379417558,texture,enjoy,positive
5379417558,texture,thick,negative
5379417558,way,long,neutral
5379417558,product,complimentary,positive
5379417558,acne,irritate,positive
5379417558,skin,sensitive,negative
5379417558,cleanser,everyday,neutral
5069912549,change,other,neutral
5069912549,way,long,neutral
5069912549,skin,sensitive,negative
5069912549,feel,itchy,negative
5069912549,reaction,actual,neutral
5069912549,grail,holy,positive
5069912549,people,other,neutral
23684144739,ingredient,good,positive
23684144739,smell,super,positive
23684144739,smell,fishy,neutral
6369120153,combo,decent,positive
6369120153,result,better,positive
2534753179,inclusion,ugly,negative
2534753179,inclusion,black,neutral
2534753179,order,first,neutral
2534753179,product,like,positive
10266892874,lid,irritated,negative
10266892874,sensation,similar,neutral
10266892874,batch,bad,negative
24458203905,product,okay,positive
24458203905,day,first,neutral
24458203905,difference,big,neutral
24458203905,introduction,great,positive
32294634643,line,love,positive
32294634643,sunscreen,recommend,negative
32294634643,skin,prone,neutral
2181562174,product,great,positive
2181562174,smell,amazing,positive
1308584611,serum,regular,neutral
9195526030,skin,dry,negative
9195526030,moisturizer,much,neutral
9195526030,skin,healthy,positive
9195526030,skin,hydrated,positive
29371594731,circle,dark,neutral
29371594731,circle,lighter,neutral
6985215504,cleanser,gentle,positive
6985215504,skin,irritate,positive
6985215504,skin,sensitive,negative
6985215504,sample,free,positive
21460586465,review,honest,positive
21460586465,lip,upper,neutral
21460586465,skin,sensitive,negative
21460586465,product,recommend,positive
21460586465,product,own,neutral
2030842508,way,same,neutral
6760105601,skin,irritate,positive
6293016215,formulation,love,positive
9436578483,thing,best,positive
9436578483,quality,such,neutral
9436578483,quality,high,neutral
9436578483,price,affordable,positive
7588111465,product,good,positive
7588111465,product,funny,positive
7588111465,skin,moisturize,neutral
20183901000,cleanser,decent,positive
20183901000,skin,prone,neutral
20183901000,cleanser,stronger,positive
20183901000,skin,sensitive,negative
799970294,pad,okay,positive
799970294,skin,irritate,negative
799970294,skin,sensitive,negative
799970294,line,though.bottom,neutral
799970294,pass,hard,negative
902752263,mist,like,positive
902752263,skin,hydrated,positive
902752263,mist,nice,positive
902752263,mist,fine,positive
902752263,step,initial,neutral
5469438725,water,warm,positive
5469438725,face,red,negative
12260271369,user,avid,positive
12260271369,result,love,positive
12260271369,shock,absolute,neutral
12260271369,cream,wonderful,positive
12260271369,scent,wonderful,positive
12260271369,face,soft,positive
12260271369,life,hectic,neutral
12260271369,rest,much,neutral
2266468439,dull,orange,neutral
2266468439,dull,brown,neutral
8987271798,review,other,neutral
8987271798,breakout,more,neutral
8987271798,acne,horrible,negative
1365650534,fan,huge,positive
1365650534,gene,good,positive
1365650534,grail,holy,positive
7814103172,time,first,neutral
7814103172,day,next,neutral
7814103172,skin,clean,positive
7814103172,head,stubborn,negative
7814103172,head,black,neutral
23593365350,formula,perfect,positive
7171710907,line,fine,positive
7171710907,yield,fresh,positive
7171710907,result,same,neutral
2430195454,product,actual,neutral
2430195454,product,thick,negative
2430195454,liquid,weird,negative
2430195454,liquid,thin,neutral
8069912139,like,tacky,negative
8069912139,serum.use,like,positive
8069912139,it.i,like,positive
8069912139,week,few,neutral
8069912139,results.i,more,neutral
8069912139,product,other,neutral
8069912139,product,other,neutral
5236034870,skin,nice,positive
1713611421,formula,old,neutral
1713611421,formula,new,neutral
1713611421,formula,luxurious,positive
1713611421,moisturizer,other,neutral
1713611421,moisturizer,new,neutral
1713611421,formula,old,neutral
22759160518,product,new,neutral
22759160518,product,complimentary,positive
29646305018,review,fabulous,positive
5912518901,skin,dry,negative
5912518901,reaction,adverse,negative
2664480930,product,lightweight,positive
2664480930,time,enough,neutral
2664480930,result,anti,negative
2664480930,result,-,neutral
2664480930,result,aging,neutral
2664480930,look,radiant,positive
8064140362,bit,little,neutral
8064140362,way,long,neutral
8064140362,dot,little,neutral
8064140362,goodness,scent,neutral
2425057694,skin,sensitive,negative
2425057694,skin,prone,neutral
6233361451,moisturizer,love,positive
6233361451,product,good,positive
6233361451,material,clean,positive
6233361451,product,recommend,positive
6260043687,eye,burn,neutral
6260043687,smell,intense,positive
22587750159,moisturizer,other,neutral
22587750159,change,big,neutral
5736996545,moisturizer,worst,negative
1782326039,product,fantastic,positive
6197818472,makeup,waterproof,neutral
6197818472,oil,soft,positive
6197818472,waste,complete,neutral
6197818472,cleanser,ytp,neutral
6659250673,product,great,positive
6659250673,face,clean,positive
6659250673,smell,bad,positive
6659250673,thing,only,neutral
6659250673,afterword,sticky,negative
6659250673,irritate,little,neutral
9555442501,scrub,cheap,negative
1040918924,size,smaller,neutral
1040918924,skin,combo,neutral
1040918924,granule,large,neutral
1040918924,cleanser,like,positive
1040918924,feel,clean,positive
1040918924,feel,tight,negative
1040918924,residue,oily,negative
1040918924,oil,olive,neutral
1040918924,deal,big,neutral
1040918924,wash,mild,positive
1040918924,acid,salicylic,neutral
1040918924,exfoliant,micro,neutral
1040918924,bit,little,neutral
1040918924,oil,olive,neutral
21950705888,colour,much,neutral
21950705888,value,good,positive
11584528851,result,noticeable,positive
5165359401,feel,lovely,positive
5165359401,nose,poor,negative
5165359401,time,several,neutral
5165359401,skin,moisturize,neutral
5165359401,skin,dry,negative
2850696552,pigment,dark,neutral
1910820517,serum,regular,neutral
1910820517,use,best,positive
1910820517,area,large,neutral
1910820517,skin,dry,negative
1910820517,crusty,little,neutral
1910820517,product,more,neutral
1910820517,packaging,nicer,positive
6222556042,disclaimer,more,neutral
6222556042,increase,gradual,neutral
6222556042,retinol,less,neutral
6222556042,use,minimal,neutral
6222556042,increase,gradual,neutral
6222556042,retinol,less,neutral
6222556042,mistake,same,neutral
5281012807,cream,nice,positive
5281012807,eye,dry,negative
5281012807,cream,nice,positive
5281012807,cream,silky,positive
8942576069,like,crazy,negative
23564531741,product,love,positive
23564531741,texture,perfect,positive
23564531741,caudalie,much,neutral
23564531741,product,great,positive
23427809777,protection,nice,positive
23427809777,protection,effective,positive
23427809777,skin,irritate,positive
23427809777,skin,sensitive,positive
23427809777,roughweird,little,neutral
23427809777,sunscreen,heavier,neutral
23427809777,makeup,actual,neutral
23427809777,cast,white,negative
23427809777,tone,darker,neutral
23427809777,skin,fair,positive
23427809777,undertone,olive,neutral
1846310946,serum,good,positive
1846310946,residue,sticky,negative
1846310946,bottle,tiny,neutral
1846310946,bottle,bigger,neutral
1846310946,one,small,neutral
1846310946,bottle,plastic,neutral
1846310946,bottle,small,neutral
34437829559,box,whole,neutral
984985374,jar,big,neutral
984985374,thing,whole,neutral
984985374,cream,better,positive
23018126412,box,nice,positive
23018126412,description,impressive,positive
23018126412,issue,personal,neutral
23018126412,circle,dark,neutral
23018126412,line,fine,positive
23018126412,dermalogica,perfect,positive
23018126412,week,more,neutral
23018126412,diligence,proper,neutral
23018126412,diligence,due,neutral
23018126412,week,few,neutral
23018126412,line,fine,positive
23018126412,lighten,slight,neutral
23018126412,serum,thinner,neutral
23018126412,lightweight,super,positive
23018126412,drop,tiny,neutral
23018126412,water,much,neutral
23018126412,tube,small,neutral
23018126412,week,few,neutral
23018126412,result,more,neutral
10326844307,cleanse,double,neutral
10326844307,product,gentle,positive
10326844307,product,recommend,positive
2178992018,smoothie,nighttime,neutral
2178992018,skin,smooth,positive
2178992018,product,love,positive
2178992018,product,other,neutral
2178992018,week,first,neutral
2178992018,marula,free,positive
2178992018,tingle,slight,neutral
2178992018,redness,slight,neutral
2178992018,issue,other,neutral
2178992018,time,whole,neutral
2178992018,time,next,neutral
2178992018,skin,amazing,positive
2178992018,improvement,huge,positive
2178992018,head,black,neutral
2178992018,pore,large,neutral
2178992018,skin,smooth,positive
2178992018,glow,slight,neutral
5698176053,product,enjoy,negative
5698176053,skin,sensitive,negative
5698176053,retinol,gentle,positive
5698176053,week,about,neutral
5698176053,scent,natural,positive
5698176053,brand,other,neutral
5698176053,time,them-,neutral
5760650791,serum,love,positive
5760650791,skin,amazing,positive
5760650791,spot,dark,neutral
5760650791,difference,huge,positive
5760650791,week,full,neutral
20530411194,pad,wonderful,positive
20530411194,skin,dry,negative
20530411194,issue,single,neutral
20530411194,alcohol,strong,positive
20530411194,month,about,neutral
20530411194,day,other,neutral
20530411194,skin,clear,positive
20530411194,pack,whole,neutral
20530411194,pack,decent,positive
20530411194,pack,sized,neutral
2163895006,serum,recommend,positive
2163895006,ingredient,fantastic,positive
2163895006,c,due,neutral
2163895006,smell,bad,negative
24758292629,product,hate,positive
24758292629,biossance,love,positive
24758292629,brand,favorite,positive
24758292629,product,good,positive
24758292629,brand,other,neutral
24758292629,result,better,positive
24758292629,exfoliant,recommend,positive
5752888772,product,enjoy,positive
5752888772,skin,supple,positive
5752888772,patch,occasional,neutral
5752888772,patch,dry,negative
5752888772,boost,extra,neutral
40781716811,head,black,neutral
40781716811,head,bad,negative
40781716811,head,black,neutral
10021229956,sheet,whole,neutral
2045662463,oil,many,neutral
2045662463,oil,essential,neutral
5325911841,result,worth,positive
5325911841,elephant,drunk,negative
5325911841,consistency,liquid,neutral
5325911841,consistency,great,positive
5325911841,cream,other,neutral
5325911841,pump,many,neutral
5325911841,packaging,beautiful,positive
5325911841,reduction,massive,neutral
5325911841,line,fine,positive
5325911841,brightness,overall,neutral
31526403965,it.it,like,negative
31526403965,skin,white,negative
31526403965,sticky,little,neutral
2787838765,color,natural,negative
2787838765,color,orangish,neutral
7891654983,cleanser,love,positive
1733343608,hope,high,neutral
1733343608,color,green,neutral
1733343608,tint,odd,negative
1733343608,tint,ghostly,neutral
1733343608,eye,irritate,negative
22752466133,day,other,neutral
1471573308,product,like,positive
1471573308,cleanser,gentle,positive
1471573308,price,half,neutral
1471573308,price,regular,neutral
20927865216,moisturiser,recommend,positive
20927865216,skin,dry,negative
20927865216,skin,awful,negative
8639429833,product,love,positive
8639429833,pad,great,positive
8639429833,glow,perfect,positive
5875274890,day,next,neutral
1406591532,breakout,major,neutral
1406591532,mascara,non,neutral
1406591532,mascara,-,neutral
1406591532,mascara,waterproof,neutral
5450123766,formula,non,neutral
5450123766,formula,-,neutral
5450123766,formula,sticky,negative
5450123766,product,other,neutral
5450123766,makeup,inexpensive,neutral
5450123766,product,good,positive
8753200624,skin,sensitive,negative
8753200624,face,smooth,positive
8753200624,time,long,neutral
7842318572,skin,oily,negative
7842318572,skin,acne,negative
7842318572,skin,prone,neutral
7842318572,breakout,new,neutral
6332593224,cleanser,enjoy,negative
6332593224,fact,small,neutral
6332593224,cleanser,different,neutral
6332593224,skin,dry,negative
6332593224,fact,love,positive
6332593224,line,clean,positive
1494561490,month,few,neutral
1494561490,kit,black,neutral
1494561490,skin,firmer,neutral
1494561490,skin-,dry,negative
1494561490,moisturizer,other,neutral
5735413851,month,full,neutral
5735413851,line,fine,positive
5735413851,skin,worse,negative
5735413851,skin,oily,negative
5735413851,formula,thick,negative
5587940019,moisturizer,intense,positive
5587940019,skin,dry,negative
5587940019,duty,heavy,negative
2269594095,serum,love,positive
2269594095,skin,good,positive
5971142987,serum,good,positive
1685313354,face,best,positive
1685313354,investment,great,positive
1685313354,time,little,neutral
1685313354,sample,love,positive
1685313354,sample,available,neutral
1685313354,size,full,neutral
1685313354,packaging,hate,negative
22211002635,product,like,positive
22211002635,packaging,terrible,negative
22211002635,screwdriver,flathead,neutral
22211002635,plastic,much,neutral
22211002635,packaging,embarrassing,negative
22211002635,product,clean,positive
9980941556,bad,good,negative
6436649447,expectation,low,negative
6436649447,scent,strong,positive
6436649447,product,great,positive
6436649447,product,affordable,positive
2355921050,product,love,positive
2355921050,thing,such,neutral
2355921050,thing,great,positive
2355921050,smell,weird,negative
9961480164,consistency,thin,neutral
9961480164,zone,combo,neutral
23289069453,cream,love,positive
23289069453,cream,old,neutral
23289069453,moisturizer,great,positive
23289069453,combination,normal,neutral
13058352417,skin,sensitive,negative
13058352417,skin,combo,neutral
13058352417,rash,small,neutral
13058352417,pimple,small,neutral
13058352417,pimple,red,negative
13058352417,skin,soft,positive
13058352417,look,love,positive
13058352417,skin,mature,positive
13058352417,serum,love,positive
5811131090,smell,strong,positive
5811131090,skin,sensitive,negative
5811131090,burn,red,negative
21057153960,jar,love,positive
21057153960,sit,cute,positive
21057153960,effect,enjoy,positive
21057153960,skin,dry,positive
6757398273,color,great,positive
6757398273,lastingcon,long,neutral
6757398273,hour,past,neutral
6757398273,areasdo,patchy,negative
6757398273,day,next,neutral
1346813243,ingredient,love,positive
1346813243,blue,beautiful,positive
1346813243,weight,great,positive
1346813243,supple,instant,neutral
